#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	SS8	SS4	SS2	SS1	FSS8	FSS4	FSS2	FSS1	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000
../fasta/ref/bacteria/69/69/GCF_022569695.1_ASM2256969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_002769695.1_ASM276969v1_genomic.fna.gz	21	131072	74.901	4.9634004e-05	4.911014e-05	0.0	0.00422385	-1.0	-1.0	-1.0	0.0040283203	0.0	0.0	0.0	0.0	0.0	0.0	8.119469e-05	0.0	0.0	0.026855469	0.08544922	0.0	0.025878906	0.0847168	0.0	0.022812238	0.08775464	0.010661765	0.035661764	0.09552696
../fasta/ref/bacteria/69/69/GCF_900169695.1_15.TR.020_20OXA_OXA-48_KPC_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_000669695.1_Myco_tube_OFXR-28_V1_genomic.fna.gz	21	131072	75.2994	4.289613e-05	4.2795193e-05	0.0	0.0	-1.0	-1.0	-1.0	0.003967285	0.00048828125	0.00024413994	0.00019677852	0.0	0.0	0.0	0.0	0.0005219347	0.0	0.044433594	0.08691406	0.0	0.042236328	0.095703125	0.0	0.042832073	0.08445869	0.012316177	0.05502451	0.09387255
../fasta/ref/bacteria/69/69/GCF_015669695.1_ASM1566969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_022369695.1_ASM2236969v1_genomic.fna.gz	21	131072	88.0654	0.00014969123	0.00012417478	0.0	0.0	-1.0	-1.0	-1.0	0.0032348633	0.0	0.00024414	0.0005658733	0.0005473134	0.00048828125	0.0002441399	0.00019325693	0.001090945	0.0	0.021484375	0.12109375	0.0	0.021728516	0.12109375	0.0	0.02232395	0.11448844	0.012132353	0.03259804	0.12420343
../fasta/ref/bacteria/69/69/GCF_014169695.1_ASM1416969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_000569695.1_Stap_aure_M91155_V1_genomic.fna.gz	21	131072	78.861	0.00013362021	4.4536104e-05	0.0	0.00725148	-1.0	-1.0	-1.0	0.004638672	0.0	0.0	7.120752e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.032714844	0.087890625	0.0	0.03173828	0.08935547	0.0	0.02964828	0.08763256	0.01194853	0.040686276	0.09865196
../fasta/ref/bacteria/69/34/GCF_003634695.1_ASM363469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_006234695.1_ASM623469v1_genomic.fna.gz	21	131072	74.4629	3.6904185e-05	3.6904185e-05	0.0	0.000961673	-1.0	-1.0	-1.0	0.0041503906	0.0	0.0	0.00019075487	0.0	0.0	0.0	0.00019588962	0.0009003854	0.0	0.045410156	0.08496094	0.00024414039	0.045410156	0.083740234	0.00010681315	0.04246586	0.08592355	0.010661765	0.05245098	0.09767157
../fasta/ref/bacteria/69/34/GCF_002934695.1_ASM293469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_001334695.1_6593_5_12_genomic.fna.gz	21	131072	77.7434	7.5390286e-05	7.469699e-05	0.0	0.0	-1.0	-1.0	-1.0	0.003540039	0.0	0.0	7.900807e-05	0.0015206968	0.0	0.0	0.00018024433	0.0	0.0	0.0234375	0.07714844	0.0	0.021240234	0.08227539	0.0	0.022201877	0.08580148	0.013848039	0.033272058	0.0992647
../fasta/ref/bacteria/69/34/GCF_014334695.1_ASM1433469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_021134695.1_ASM2113469v1_genomic.fna.gz	21	131072	76.5406	0.000345355	0.00019931847	0.0	0.001843	-1.0	-1.0	-1.0	0.0043945312	0.0	0.00024413997	0.00032135975	0.000119875614	0.00048828125	0.00024413984	0.0001902979	0.0003989945	0.0	0.018066406	0.10986328	0.00024414039	0.018066406	0.11254883	0.00010681315	0.016342413	0.11326772	0.012377451	0.030085783	0.12591912
../fasta/ref/bacteria/69/34/GCF_001034695.1_ASM103469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_019134695.1_ASM1913469v1_genomic.fna.gz	21	131072	76.127	0.0006688704	0.0006474858	0.0	0.00646658	-1.0	0.0007324219	0.0009765625	0.004638672	0.0	0.00024414	0.0006866658	0.0	0.0014648438	0.0009765616	0.0009175968	0.00031154108	0.00048828125	0.051757812	0.078125	0.00024414039	0.05102539	0.08154297	0.00022888533	0.050156403	0.081651025	0.012622549	0.062316176	0.09436274
../fasta/ref/bacteria/69/34/GCF_900034695.1_12754_5_84_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_000534695.1_Ente_cloa_complex_MGH_6_V2_genomic.fna.gz	21	131072	76.6845	4.9748243e-05	4.445832e-05	0.0	0.0	-1.0	-1.0	-1.0	0.0033569336	0.0	0.0	0.00043473954	0.0	0.0	0.0	0.00019719313	0.0	0.0	0.040039062	0.083496094	0.0	0.039794922	0.09277344	0.00022888533	0.036850538	0.09532311	0.011151961	0.04718137	0.1060049
../fasta/ref/bacteria/69/34/GCF_012934695.1_ASM1293469v1_genomic.fna.gz	../fasta/ref/bacteria/69/37/GCF_900637695.1_52451_C01_genomic.fna.gz	21	131072	75.6729	5.2623378e-05	3.338873e-05	0.0	0.0	-1.0	-1.0	-1.0	0.0036010742	0.0	0.0	0.00019071423	1.22934725e-05	0.0	0.0	0.0	0.0	0.0	0.03857422	0.095703125	0.0	0.041259766	0.087646484	0.0	0.04209964	0.08995193	0.0106004905	0.051286764	0.0971201
../fasta/ref/bacteria/69/02/GCF_009902695.1_ASM990269v1_genomic.fna.gz	../fasta/ref/bacteria/69/02/GCF_003302695.1_ASM330269v1_genomic.fna.gz	21	131072	82.3998	0.021515122	0.020909613	0.023925781	0.0157731	0.017089844	0.017822266	0.018798828	0.022949219	0.018554688	0.019042969	0.019600485	0.021368379	0.024414062	0.021240234	0.021680588	0.021033136	0.021972656	0.05908203	0.087890625	0.01977539	0.06298828	0.0871582	0.020492867	0.060410466	0.08775464	0.03192402	0.072365195	0.09466912
../fasta/ref/bacteria/69/02/GCF_004102695.1_ASM410269v1_genomic.fna.gz	../fasta/ref/bacteria/02/21/GCF_900221025.1_IMG-taxon_2671180026_annotated_assembly_genomic.fna.gz	21	131072	85.3477	0.038472913	0.038216684	0.030761719	0.033645	0.028808594	0.03491211	0.03527832	0.03918457	0.03564453	0.037109375	0.03937859	0.03778569	0.041503906	0.0390625	0.037061974	0.035114046	0.03173828	0.06933594	0.103027344	0.036865234	0.0690918	0.10571289	0.036240175	0.066392004	0.10618753	0.050428923	0.075612746	0.11262255
../fasta/ref/bacteria/69/02/GCF_014202695.1_ASM1420269v1_genomic.fna.gz	../fasta/ref/bacteria/05/38/GCF_000238055.2_Oribacterium_sp_ACB1_V2_genomic.fna.gz	21	131072	81.8493	0.01875441	0.01812858	0.021972656	0.0101676	0.016601562	0.016113281	0.017089844	0.020812988	0.018554688	0.018798828	0.017531602	0.018734695	0.018554688	0.018798828	0.017048338	0.0151838325	0.020507812	0.033691406	0.11816406	0.017822266	0.03881836	0.12182617	0.01841764	0.039047837	0.11998169	0.029656863	0.050183825	0.124509804
../fasta/ref/bacteria/69/02/GCF_003602695.1_ASM360269v1_genomic.fna.gz	../fasta/ref/bacteria/69/60/GCF_015560695.1_ASM1556069v1_genomic.fna.gz	21	131072	80.8999	0.014592925	0.014414992	0.018554688	0.00704983	0.016113281	0.015380859	0.014038086	0.017150879	0.0126953125	0.012451171	0.013751051	0.013618839	0.015625	0.016357422	0.015573045	0.0129043935	0.0107421875	0.05810547	0.08691406	0.01171875	0.057861328	0.08520508	0.013168536	0.055771723	0.08079652	0.024509804	0.068627454	0.09117647
../fasta/ref/bacteria/69/02/GCF_023702695.1_ASM2370269v1_genomic.fna.gz	../fasta/ref/bacteria/69/09/GCF_022809695.1_ASM2280969v1_genomic.fna.gz	21	131072	82.8878	0.023207676	0.019663082	0.015625	0.0168798	0.027832031	0.022705078	0.021850586	0.02355957	0.021972656	0.022949219	0.022652268	0.019458104	0.020507812	0.018310547	0.021315828	0.021485325	0.017089844	0.04638672	0.10449219	0.021240234	0.053222656	0.10571289	0.022690166	0.050400548	0.10203708	0.037193626	0.061703432	0.11139706
../fasta/ref/bacteria/69/80/GCF_003480695.1_ASM348069v1_genomic.fna.gz	../fasta/ref/bacteria/37/80/GCF_003480375.1_ASM348037v1_genomic.fna.gz	21	131072	82.6309	0.015387236	0.014693896	0.015625	0.0176249	0.0126953125	0.013916016	0.014526367	0.018371582	0.017089844	0.014648437	0.013013109	0.014392874	0.011230469	0.013183593	0.015202192	0.01592175	0.016113281	0.046875	0.103027344	0.01586914	0.045898438	0.099121094	0.011947814	0.04209964	0.09788662	0.022426471	0.05435049	0.10790441
../fasta/ref/bacteria/69/05/GCF_002705695.1_ASM270569v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_000156695.2_ASM15669v2_genomic.fna.gz	21	131072	84.7359	0.028005935	0.027696876	0.026367188	0.0328814	0.028320312	0.02368164	0.025634766	0.027770996	0.027832031	0.03125	0.029488042	0.029123882	0.02734375	0.02734375	0.028026687	0.028247911	0.020019531	0.07519531	0.068847656	0.022460938	0.07348633	0.072265625	0.024521248	0.077256426	0.07225147	0.03547794	0.087254904	0.08106618
../fasta/ref/bacteria/69/05/GCF_902705695.1_21877_MH06_genomic.fna.gz	../fasta/ref/bacteria/69/83/GCF_900083695.1_12045_6_61_genomic.fna.gz	21	131072	84.3558	0.028595712	0.02830287	0.032226562	0.0327849	0.026855469	0.028076172	0.030517578	0.03277588	0.029296875	0.028564453	0.027912399	0.02870762	0.03173828	0.031982422	0.03045891	0.030538471	0.020996094	0.07421875	0.083984375	0.025146484	0.068359375	0.07910156	0.024521248	0.06895552	0.08043031	0.03927696	0.08069853	0.09056372
../fasta/ref/bacteria/69/83/GCF_900983695.1_19944_6_162_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_002073695.2_ASM207369v2_genomic.fna.gz	21	131072	82.9899	0.01736114	0.016257	0.015625	0.0125233	0.0234375	0.019042969	0.01928711	0.022460938	0.018554688	0.01953125	0.018629918	0.016407346	0.0146484375	0.014160155	0.014478918	0.015668472	0.01171875	0.029785156	0.12060547	0.013183594	0.028320312	0.12915039	0.015487907	0.030624857	0.12547493	0.026838236	0.04227941	0.13002451
../fasta/ref/bacteria/69/53/GCF_001953695.1_ASM195369v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_009856695.1_ASM985669v1_genomic.fna.gz	21	131072	83.1951	0.022397764	0.019977914	0.021972656	0.0206151	0.014160156	0.016845703	0.019165039	0.022766113	0.022949219	0.020751953	0.020098045	0.019762756	0.020019531	0.020996094	0.019728586	0.020735862	0.016601562	0.06298828	0.08935547	0.015380859	0.06616211	0.088134766	0.018173495	0.062485695	0.090074	0.030943627	0.07389706	0.100612745
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	21	131072	87.3276	0.044800106	0.044456787	0.047851562	0.0519192	0.04345703	0.04321289	0.045898438	0.04925537	0.041992188	0.045898438	0.047437843	0.044809707	0.044433594	0.044433594	0.044504307	0.045649502	0.047851562	0.09033203	0.072753906	0.046142578	0.09057617	0.0715332	0.04588388	0.09031815	0.06907759	0.057781864	0.10073529	0.08125
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	21	131072	87.8466	0.05150836	0.050581615	0.05908203	0.0510487	0.045898438	0.05053711	0.051879883	0.054748535	0.055664062	0.05053711	0.050001238	0.04850724	0.052246094	0.057861328	0.05782064	0.055476356	0.052734375	0.08496094	0.08105469	0.052246094	0.083740234	0.083740234	0.05162127	0.08055238	0.080918595	0.062254902	0.09203431	0.09203431
