#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	SS8	SS4	SS2	SS1	FSS8	FSS4	FSS2	FSS1	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000
../fasta/ref/bacteria/69/69/GCF_022569695.1_ASM2256969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_002769695.1_ASM276969v1_genomic.fna.gz	31	32768	74.901	2.1880272e-05	2.1880272e-05	0.0	0.020866	-1.0	-1.0	-1.0	0.0029296875	0.0	0.0	0.0	0.00089457567	0.0	0.0	0.0	0.00039293867	0.0	0.02734375	0.080078125	0.0	0.025390625	0.08203125	0.0	0.027328908	0.08006409	0.012254902	0.039215688	0.094607845
../fasta/ref/bacteria/69/69/GCF_900169695.1_15.TR.020_20OXA_OXA-48_KPC_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_000669695.1_Myco_tube_OFXR-28_V1_genomic.fna.gz	31	32768	75.2994	1.0500177e-05	1.0500177e-05	0.0	0.00945992	-1.0	-1.0	-1.0	0.0043945312	0.0	0.0	0.00044817326	0.0	0.0	0.0	0.0	0.0017433296	0.0	0.046875	0.095703125	0.0	0.048828125	0.095703125	0.0	0.044419013	0.08738842	0.012254902	0.05490196	0.0997549
../fasta/ref/bacteria/69/69/GCF_015669695.1_ASM1566969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_022369695.1_ASM2236969v1_genomic.fna.gz	31	32768	88.0654	6.378193e-05	5.4812102e-05	0.001953125	0.0	-1.0	-1.0	-1.0	0.00390625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013671875	0.10546875	0.0	0.013671875	0.10058594	0.0	0.020004578	0.10496681	0.007598039	0.034803923	0.11911765
../fasta/ref/bacteria/69/69/GCF_014169695.1_ASM1416969v1_genomic.fna.gz	../fasta/ref/bacteria/69/69/GCF_000569695.1_Stap_aure_M91155_V1_genomic.fna.gz	31	32768	78.861	5.0537135e-05	1.3782349e-05	0.0	0.008605	-1.0	-1.0	-1.0	0.0031738281	0.0	0.0	0.00045032383	0.0	0.0	0.0	0.000451901	0.0	0.0	0.0234375	0.087890625	0.0	0.03515625	0.099609375	0.0	0.035141528	0.103501946	0.012745098	0.05122549	0.106862746
../fasta/ref/bacteria/69/34/GCF_003634695.1_ASM363469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_006234695.1_ASM623469v1_genomic.fna.gz	31	32768	74.4629	9.814477e-06	9.814477e-06	0.0	0.00550634	-1.0	-1.0	-1.0	0.0048828125	0.0	0.0	0.0014175391	0.002680539	0.0	0.0	0.0	0.00012213078	0.0	0.0390625	0.080078125	0.0	0.038085938	0.09277344	0.0	0.044419013	0.100083925	0.012009804	0.055637255	0.110784315
../fasta/ref/bacteria/69/34/GCF_002934695.1_ASM293469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_001334695.1_6593_5_12_genomic.fna.gz	31	32768	77.7434	2.9119292e-05	2.9119292e-05	0.0	0.00339078	-1.0	-1.0	-1.0	0.0048828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033203125	0.11328125	0.0	0.032226562	0.109375	0.0	0.027328908	0.103501946	0.008578432	0.034558825	0.10784314
../fasta/ref/bacteria/69/34/GCF_014334695.1_ASM1433469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_021134695.1_ASM2113469v1_genomic.fna.gz	31	32768	76.5406	0.000137159	8.115731e-05	0.0	0.0	-1.0	-1.0	-1.0	0.005126953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5533286e-06	0.0	0.029296875	0.12695312	0.0	0.022460938	0.13378906	0.0	0.02293431	0.12352178	0.011764706	0.02990196	0.13014705
../fasta/ref/bacteria/69/34/GCF_001034695.1_ASM103469v1_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_019134695.1_ASM1913469v1_genomic.fna.gz	31	32768	76.127	0.00013000329	0.00011766575	0.0	0.0263178	-1.0	-1.0	-1.0	0.0043945312	0.0	0.0	0.00045059153	0.0	0.0	0.0	0.0	0.0	0.0	0.0546875	0.091796875	0.0	0.048828125	0.08886719	0.0	0.044419013	0.0795758	0.009558824	0.051960785	0.08946078
../fasta/ref/bacteria/69/34/GCF_900034695.1_12754_5_84_genomic.fna.gz	../fasta/ref/bacteria/69/34/GCF_000534695.1_Ente_cloa_complex_MGH_6_V2_genomic.fna.gz	31	32768	76.6845	1.5743391e-05	1.5113647e-05	0.0	0.0149807	-1.0	-1.0	-1.0	0.0043945312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086667854	0.0	0.021484375	0.09375	0.0	0.0234375	0.107421875	0.0	0.028305486	0.09422446	0.012745098	0.044607844	0.1004902
../fasta/ref/bacteria/69/34/GCF_012934695.1_ASM1293469v1_genomic.fna.gz	../fasta/ref/bacteria/69/37/GCF_900637695.1_52451_C01_genomic.fna.gz	31	32768	75.6729	1.6207896e-05	8.103882e-06	0.0	0.0132313	-1.0	-1.0	-1.0	0.004638672	0.0	0.0	0.0	1.0802964e-05	0.0	0.0	0.0	0.0	0.0	0.033203125	0.10546875	0.0	0.033203125	0.10058594	0.0	0.03855955	0.09520104	0.012745098	0.05269608	0.10318627
../fasta/ref/bacteria/69/02/GCF_009902695.1_ASM990269v1_genomic.fna.gz	../fasta/ref/bacteria/69/02/GCF_003302695.1_ASM330269v1_genomic.fna.gz	31	32768	82.3998	0.013326543	0.012914713	0.009765625	0.00795266	0.013671875	0.0146484375	0.0146484375	0.016113281	0.01171875	0.014648437	0.012162358	0.01455138	0.009765625	0.006835937	0.010216493	0.008581472	0.009765625	0.060546875	0.12109375	0.013671875	0.053710938	0.11230469	0.012191959	0.054184787	0.10301366	0.027205883	0.0632353	0.10931373
../fasta/ref/bacteria/69/02/GCF_004102695.1_ASM410269v1_genomic.fna.gz	../fasta/ref/bacteria/02/21/GCF_900221025.1_IMG-taxon_2671180026_annotated_assembly_genomic.fna.gz	31	32768	85.3477	0.019425176	0.019301686	0.025390625	0.0377588	0.02734375	0.026367188	0.020507812	0.02319336	0.01953125	0.022460938	0.021932589	0.021333354	0.04296875	0.03125	0.022417286	0.020016627	0.01953125	0.0546875	0.095703125	0.01953125	0.053710938	0.095703125	0.016098268	0.05320821	0.10154879	0.028921569	0.05759804	0.11495098
